market_id,location_id,district_code,state_name,district_name,population,male,female,literate,workers,households,households_with_internet,households_with_electric_lighting,urban_households,rural_households,households_with_computer,lpg_or_png_households,state_key,district_key,latitude,longitude,literacy_rate,worker_participation_rate,internet_penetration,computer_penetration,lpg_adoption_rate,urban_household_ratio,population_normalized,DSS,market_tier
241,241,241,SIKKIM,North  District,43709,24730,18979,30450,23359,13609,116,7826,2066,11543,590,2343,SIKKIM,NORTH  DISTRICT,,,0.6819426791650374,0.6723834225872872,0.04085953848607111,0.11204786701848582,0.229538887221709,0.15181130134469836,0.0032305948963386654,22.785299939810145,Medium Potential
242,242,242,SIKKIM,West District,136435,70238,66197,93432,70348,33977,286,25272,1886,32091,1956,5337,SIKKIM,WEST DISTRICT,27.26668365813953,88.25955427906977,0.6621922754077634,0.6265881560458538,0.040240177877656866,0.16635586911509792,0.2087627789893293,0.05550813785796274,0.011620460247351102,20.310791316909427,Medium Potential
243,243,243,SIKKIM,South District,146850,76670,70180,106741,74753,39298,591,27587,8163,31135,2626,10021,SIKKIM,SOUTH DISTRICT,27.22649680851064,88.41819231914894,0.7323359159015312,0.6105832245013253,0.07881601191287207,0.20171274525464833,0.34359721900430296,0.2077204946816632,0.012562811342306072,26.2755862145274,High Potential
244,244,244,SIKKIM,East District,283583,151432,132151,214329,139678,82138,3291,57893,41512,40626,9662,35170,SIKKIM,EAST DISTRICT,27.30246197702703,88.58775561621621,0.7805616399668018,0.5704115026741322,0.224624569175246,0.39582962164960056,0.5820574864654497,0.5053933623901239,0.02493443806016281,39.84983283340657,Very High Potential
245,245,245,ARUNACHAL PRADESH,Tawang,49977,29151,20826,26073,28561,13182,96,8635,2452,10730,494,3794,ARUNACHAL PRADESH,TAWANG,27.618619186666667,92.02729362999999,0.3901823150612361,0.7626379539615785,0.03362897911459694,0.08958943478182962,0.38878344971654205,0.1860112274313458,0.0037977246767685983,23.456240189626467,Medium Potential
246,246,246,ARUNACHAL PRADESH,West Kameng,83947,46155,37792,48492,42493,24195,202,14188,6306,17889,887,7133,ARUNACHAL PRADESH,WEST KAMENG,27.288271851666664,92.48469963000001,0.4834877308098329,0.6036311054344795,0.039840369165420005,0.08647614868364312,0.3984168618023997,0.2606323620582765,0.006871336457433056,23.687934943034307,Medium Potential
247,247,247,ARUNACHAL PRADESH,East Kameng,78690,38775,39915,38449,31710,19718,57,5318,5215,14503,885,3583,ARUNACHAL PRADESH,EAST KAMENG,27.473263,93.060643,0.3350056852156061,0.3522797475663436,0.008042359648757418,0.11789020180993506,0.2426840473910606,0.26447915610102446,0.006395682140949304,17.17602467105728,Low Potential
248,248,248,ARUNACHAL PRADESH,Papum Pare,176573,89182,87391,121048,65772,50488,2477,30539,30180,20308,7418,22966,ARUNACHAL PRADESH,PAPUM PARE,27.111182542857144,93.69494047,0.6634116755202937,0.27804947525931356,0.2770250221531141,0.5077516076308103,0.6188196972292496,0.5977658057360165,0.015252153790251015,38.98028970760879,Very High Potential
249,249,249,ARUNACHAL PRADESH,Upper Subansiri,83448,41758,41690,45278,33370,19214,139,5373,4672,14542,750,3123,ARUNACHAL PRADESH,UPPER SUBANSIRI,27.98591667,94.2265,0.42501857086760847,0.344769645916168,0.033347299264434895,0.09554450408601187,0.21628208031004031,0.24315603205995628,0.006826186846642606,17.442861030860072,Low Potential
250,250,250,ARUNACHAL PRADESH,West Siang,112274,58168,54106,64746,49177,30775,303,14204,8503,22272,1300,6115,ARUNACHAL PRADESH,WEST SIANG,28.16988889,94.79788889,0.48186727249304334,0.43759819992455984,0.048560653440276415,0.1078010023095903,0.2660756074643161,0.2762956945572705,0.009434368571383073,20.913881246139958,Medium Potential
251,251,251,ARUNACHAL PRADESH,East Siang,99214,50116,49098,62576,40222,29021,450,14231,9524,19497,1582,4866,ARUNACHAL PRADESH,EAST SIANG,28.20700014666667,95.17878681333333,0.571985396791217,0.35820417096769397,0.08153715592565997,0.15467985297411926,0.22335121429147503,0.32817614830639885,0.008252697395184139,22.420037136951194,Medium Potential
252,252,252,ARUNACHAL PRADESH,Upper Siang,35320,18699,16621,18195,17644,10751,97,6198,2182,8569,392,1504,ARUNACHAL PRADESH,UPPER SIANG,28.998334,94.814718,0.37925460329908106,0.5874577136419773,0.043764581124804504,0.08571684199781282,0.1851030186513204,0.2029578643847084,0.0024715566500038365,19.64886225117034,Medium Potential
253,253,253,ARUNACHAL PRADESH,Changlang,148226,76948,71278,73174,62966,39920,170,14593,6498,33422,1486,4762,ARUNACHAL PRADESH,CHANGLANG,27.178697,95.87035933333334,0.34342987837575506,0.40542511679673876,0.016010732883084567,0.08863087197197253,0.15673068403076895,0.1627755511022044,0.012687312072662101,15.092577899689285,Low Potential
254,254,254,ARUNACHAL PRADESH,Tirap,111975,57604,54371,47974,50169,24920,98,16026,6500,18420,888,3104,ARUNACHAL PRADESH,TIRAP,27.079838000000002,95.53419533499999,0.2346487297692315,0.4620203864700497,0.014111891711441192,0.08255458606290478,0.16398716032177973,0.2608346709470305,0.009407314996981582,17.134872881848988,Low Potential
255,255,255,ARUNACHAL PRADESH,Lower Subansiri,83030,41843,41187,54057,30202,23477,381,12493,5365,18112,1598,4211,ARUNACHAL PRADESH,LOWER SUBANSIRI,27.465057889999997,93.69130333499999,0.6058994113469056,0.25675636310297556,0.08574714017278015,0.2064650536826912,0.23945498908831161,0.22852153171188824,0.0067883661305896854,19.694567460274833,Medium Potential
256,256,256,ARUNACHAL PRADESH,Kurung Kumey,92076,45318,46758,36606,38044,19695,95,3911,1092,18603,969,586,ARUNACHAL PRADESH,KURUNG KUMEY,,,0.18316494565854785,0.37713543738914834,0.019302594259345815,0.13438527853540216,0.033446790932382876,0.05544554455445545,0.00760684985646224,10.492340040669255,Low Potential
257,257,257,ARUNACHAL PRADESH,Dibang Valley,8004,4414,3590,4436,3555,3230,17,1074,1175,2055,133,605,ARUNACHAL PRADESH,DIBANG VALLEY,28.13655,95.13655,0.44441917582241713,0.4525605387004862,0.021863637645311216,0.10372978523345355,0.25038713349280234,0.3637770897832817,0.0,21.86825241079263,Medium Potential
258,258,258,ARUNACHAL PRADESH,Lower Dibang Valley,54080,28053,26027,31849,22326,15950,207,5932,3950,12000,742,3068,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,28.13944444,95.84305556,0.5022882164379687,0.37628901090266875,0.06680961597792126,0.12414646643122554,0.2573332277753641,0.2476489028213166,0.004168964863288064,19.9433932680915,Medium Potential
259,259,259,ARUNACHAL PRADESH,Lohit,145726,76221,69505,83062,60945,44971,312,17157,11372,33599,1471,6549,ARUNACHAL PRADESH,LOHIT,27.858543609999998,96.28755778,0.4707090653919192,0.38939915171317907,0.03161990644918671,0.07138305526578806,0.19299730392595016,0.25287407440350446,0.012461111617800131,18.310253035924728,Medium Potential
260,260,260,ARUNACHAL PRADESH,Anjaw,21167,11507,9660,9990,10501,6453,27,1949,428,6025,252,476,ARUNACHAL PRADESH,ANJAW,27.794615,96.40631,0.3072351664547101,0.5790693892251298,0.015577191523952372,0.09561161679891006,0.09404636781317754,0.06632573996590733,0.0011909906349392482,14.672138632810153,Low Potential
261,261,261,NAGALAND,Mon,250260,131753,118507,119626,147654,51022,178,14398,7415,43607,2844,1080,NAGALAND,MON,26.541472167499997,95.001181195,0.3173174537378051,0.8077371868905122,0.01152582913016571,0.15937306437912582,0.021623845501929723,0.14532946572066952,0.021919366957216628,20.200925832143444,Medium Potential
262,262,262,NAGALAND,Mokokchung,194622,101092,93530,159494,100067,55278,537,40154,17742,37536,2728,7236,NAGALAND,MOKOKCHUNG,26.31631918,94.50780229125,0.886819732116328,0.623045603610675,0.047796764913242556,0.1349593195957415,0.17272162581042688,0.32095951373059806,0.016885230594172497,27.537524702608657,High Potential
263,263,263,NAGALAND,Zunheboto,140757,71217,69540,102881,79466,37311,261,28846,6044,31267,2008,1433,NAGALAND,ZUNHEBOTO,26.088174664999997,94.53406172000001,0.7390751984952224,0.7457831071061857,0.03195461261623979,0.15202708619440286,0.04536165315372777,0.16198976173246496,0.012011515593716477,23.429461251305668,Medium Potential
264,264,264,NAGALAND,Wokha,166343,84505,81838,128208,78412,46669,198,25268,8170,38499,1757,3228,NAGALAND,WOKHA,26.189579600000002,94.18586315,0.8055021559265167,0.5188827681808882,0.01591826457391955,0.09024952120987684,0.0877177269815371,0.17506267543765672,0.01432654152895583,20.24797460126554,Medium Potential
265,265,265,NAGALAND,Dimapur,378811,197394,181417,278037,151350,111969,3303,71413,62853,49116,12077,42378,NAGALAND,DIMAPUR,25.84462823666667,93.78838962555557,0.7441794431329076,0.34391697633845786,0.16305982508893477,0.3584986341802698,0.5136208115465817,0.5613428716876993,0.033550684826401105,35.24626262579745,High Potential
266,266,266,NAGALAND,Phek,163418,83743,79675,105893,80277,46198,170,36182,7295,38903,1558,2073,NAGALAND,PHEK,25.665034,94.41041025000001,0.6007876566753725,0.5672214518455857,0.012639279607671892,0.07525875924353817,0.0542637875430951,0.1579072687129313,0.014061886996767324,18.464273291871688,Medium Potential
267,267,267,NAGALAND,Tuensang,196596,101933,94663,117511,98154,50141,155,24998,9451,40690,2251,773,NAGALAND,TUENSANG,25.49259728,86.824708165,0.5169710833871073,0.5867771516991961,0.009210579371442883,0.11793051802234392,0.013705332220691811,0.18848846253564946,0.01706383847333151,18.831710279629778,Medium Potential
268,268,268,NAGALAND,Longleng,50484,26502,23982,29859,30568,15137,37,6416,2451,12686,635,186,NAGALAND,LONGLENG,26.505519,94.8318985,0.5065088775282873,0.845474383756395,0.00544158724212343,0.10668581564966181,0.009397233045035017,0.16192112043337517,0.0038435981290146056,21.61585633822531,Medium Potential
269,269,269,NAGALAND,Kiphire,74004,37830,36174,41232,31959,20322,47,14147,4290,16032,478,120,NAGALAND,KIPHIRE,25.848481,94.874246,0.4493157061646907,0.4226123821480873,0.004675035951690479,0.03627727480938455,0.0006084580675897455,0.21110126956008268,0.005971692008356026,15.138005895557747,Low Potential
270,270,270,NAGALAND,Kohima,267988,138966,129022,197489,114825,76100,1928,50724,44255,31845,7982,20712,NAGALAND,KOHIMA,33.27660615333333,94.10758330375,0.7491146437616476,0.4143707027768465,0.1388000322947903,0.3471443043786547,0.3672364113642949,0.5815374507227332,0.023523399622733834,34.818087647173314,High Potential
271,271,271,NAGALAND,Peren,95219,49714,45505,62204,61390,24277,121,13859,4073,20204,1414,605,NAGALAND,PEREN,25.591634900000003,93.92298015,0.6096001713872747,0.9409973882275712,0.020238124270506027,0.16893884581914168,0.02679199866891053,0.16777196523458418,0.00789122906831471,25.15007704719117,Medium Potential
272,272,272,MANIPUR,Senapati,479148,247323,231825,264477,233622,39834,256,22798,1826,38008,2170,2430,MANIPUR,SENAPATI,25.325855,94.12465,0.4406679854824029,0.558310358929799,0.02864210924437588,0.154541648107303,0.07647529573591862,0.04584023698348145,0.04262919484219533,16.335267654412377,Low Potential
273,273,273,MANIPUR,Tamenglong,140651,72371,68280,85006,70675,28101,125,11541,4119,23982,1362,1229,MANIPUR,TAMENGLONG,25.087443999999998,93.8395685,0.5280560144796915,0.5946121076977772,0.017116035395196124,0.13158756843036995,0.05269824510864602,0.14657841357958792,0.01200192469443033,18.662398124338758,Medium Potential
274,274,274,MANIPUR,Churachandpur,274143,138820,135323,195935,122655,57825,837,29894,4853,52972,4496,13371,MANIPUR,CHURACHANDPUR,24.45643905,93.78678134,0.7120694094702857,0.4604983045967922,0.0755289110692406,0.24346795846917696,0.31087004018554293,0.08392563769995677,0.024080305142604005,21.394874400951682,Medium Potential
275,275,275,MANIPUR,Bishnupur,237399,118782,118617,156333,109937,56149,676,34364,21172,34977,3447,11393,MANIPUR,BISHNUPUR,24.4952935,93.6239255,0.6183574665585028,0.4986755722060684,0.061341099725119044,0.18095754799057745,0.27186743253736073,0.37706815793691784,0.020755701337224704,26.36784744438689,High Potential
276,276,276,MANIPUR,Thoubal,422168,210845,211323,269304,195319,104263,880,49507,38302,65961,5110,15994,MANIPUR,THOUBAL,24.663243055000002,93.9976734725,0.5839753825815435,0.49762228754814986,0.04037263270236588,0.13366078791047808,0.20370072761614846,0.36735946596587477,0.03747363407498129,24.63456175573458,Medium Potential
277,277,277,MANIPUR,Imphal West,517992,255054,262938,392626,213387,136801,4913,87078,85746,51055,15066,61736,MANIPUR,IMPHAL WEST,24.767883803846154,93.91508167923077,0.7842098715702075,0.37414001366148775,0.20042836082187562,0.36717344172864724,0.6138666912838149,0.6267936637890074,0.04614380702965868,39.359488771925264,Very High Potential
278,278,278,MANIPUR,Imphal East,456113,226094,230019,324664,194848,110941,2739,78663,46520,64421,9837,41213,MANIPUR,IMPHAL EAST,24.81837133333333,93.95547633333332,0.707212933660514,0.4112577674334549,0.13503485051855155,0.285176622236721,0.5039904906909936,0.41932198195437215,0.04054498385109713,31.514285200851877,High Potential
279,279,279,MANIPUR,Ukhrul,183998,94718,89280,129829,87929,41890,276,14026,5806,36084,2437,1659,MANIPUR,UKHRUL,25.099313555000002,94.36130411,0.6968634830704534,0.5346941156930106,0.029585981184853685,0.16867808082300048,0.04700959969607937,0.13860109811410837,0.01592396914119107,19.59715248745246,Medium Potential
280,280,280,MANIPUR,Chandel,144182,74579,69603,90302,76238,34160,184,18764,3783,30377,1782,1424,MANIPUR,CHANDEL,24.078468,93.999099,0.5646280577066893,0.6586035177417674,0.022581728083109223,0.14571693431908406,0.04987701564909172,0.11074355971896957,0.012321410216877377,19.370240181062492,Medium Potential
281,281,281,MIZORAM,Mamit,86364,44828,41536,60191,39339,20855,90,12158,4129,16726,1073,4010,MIZORAM,MAMIT,23.881380825,92.54667495,0.682430672716204,0.48019883427015475,0.016342777244406144,0.14298223943943983,0.25723537099896104,0.19798609446175977,0.00709002705719361,20.971718841561593,Medium Potential
282,282,282,MIZORAM,Kolasib,83955,42918,41037,65895,36672,22176,367,14853,12507,9669,1986,8787,MIZORAM,KOLASIB,24.225321,92.676727,0.8290826979202526,0.43466772407159915,0.08761592405382837,0.28856746039988923,0.5380744273889966,0.5639880952380952,0.0068720602988886145,34.78131679645252,High Potential
283,283,283,MIZORAM,Aizawl,400309,199270,201039,340595,174636,100911,4019,79804,80341,20570,21093,64710,MIZORAM,AIZAWL,23.744635640555558,92.70367688777779,0.9390567398010359,0.4333224144996971,0.22322902597894567,0.7450071591110103,0.8754502901568412,0.79615700964216,0.03549582777785017,51.42489424860065,Very High Potential
284,284,284,MIZORAM,Champhai,125745,63388,62357,100802,60342,31112,186,23948,12717,18395,2263,9115,MIZORAM,CHAMPHAI,23.470632,93.322124,0.857021651226074,0.539554208901791,0.02603054713496554,0.22430929277464806,0.39588438998457237,0.40874903574183596,0.010653227102361317,30.084603620783568,High Potential
285,285,285,MIZORAM,Serchhip,64937,32851,32086,54476,32397,15490,131,12315,8018,7472,987,5511,MIZORAM,SERCHHIP,23.437551075,92.81739195,0.9191702789421732,0.5858795253687895,0.04047094170750378,0.18985293877448975,0.48236179524243866,0.5176242737249839,0.005151308198662631,34.2543432242483,High Potential
286,286,286,MIZORAM,Lunglei,161428,82891,78537,121122,78292,38794,482,26394,17315,21479,3725,14037,MIZORAM,LUNGLEI,22.871357422,92.761980756,0.7714339517489328,0.552023712515387,0.06358526220009166,0.3132624763747513,0.49070105782116835,0.44633190699592723,0.013881831434697196,32.936465721872,High Potential
287,287,287,MIZORAM,Lawngtlai,117894,60599,57295,62861,45566,27266,162,9283,5273,21993,1329,5213,MIZORAM,LAWNGTLAI,22.528252,92.893438,0.4093591897475953,0.312161914169818,0.025815368386623745,0.13263438876970943,0.25573514894216326,0.19339103645565905,0.009942867193912783,16.301211224201346,Low Potential
288,288,288,MIZORAM,Saiha,56574,28594,27980,42233,19461,12827,168,7400,5784,7043,1194,4783,MIZORAM,SAIHA,22.489779,92.979097,0.7650853153338213,0.20864575772998362,0.06750473697664826,0.30204875211700166,0.5059176188631926,0.4509238325407344,0.004394622437058367,27.789545226634182,High Potential
289,289,289,TRIPURA,West Tripura,1725739,879428,846311,1361354,698178,506637,6394,314567,217016,289621,36186,103228,TRIPURA,WEST TRIPURA,23.844510087619046,91.3027750352381,0.8356999638877154,0.3561611500899228,0.06472639857333641,0.21929180240381546,0.2730307406963375,0.4283461334249177,0.15542097533293087,29.58409124601497,High Potential
290,290,290,TRIPURA,South Tripura,876001,447544,428457,646810,366845,264077,948,133744,44906,219171,10393,20246,TRIPURA,SOUTH TRIPURA,23.183350542,91.549619441,0.7515068664555207,0.3907530756511649,0.012115237381596311,0.09677437008570805,0.09804346948038585,0.17004888725636844,0.07853652648753039,18.811101162459988,Medium Potential
291,291,291,TRIPURA,Dhalai,378230,194544,183686,276217,155831,103528,273,46875,14071,89457,5067,5532,TRIPURA,DHALAI,23.98684413818182,91.97836297363637,0.7380351002940795,0.37426240070072725,0.00656380140596197,0.13340330592410138,0.06605415759366279,0.13591492156711227,0.033498115840691185,17.017686775871862,Low Potential
292,292,292,TRIPURA,North Tripura,693947,352860,341087,520402,248667,192621,997,81601,42184,150437,10310,19631,TRIPURA,NORTH TRIPURA,24.267204297272727,92.2328487981818,0.7707671073551383,0.2435796423154839,0.021355676855649274,0.15090723770225728,0.13280856942779662,0.21900000519154195,0.062064247443753905,18.610161142712826,Medium Potential
293,293,293,MEGHALAYA,West Garo Hills,643291,324159,319132,358702,255693,157945,1630,51301,18594,139351,8872,10006,MEGHALAYA,WEST GARO HILLS,25.512472202,90.220638899,0.45005863685500785,0.3388926202175414,0.051324411170077064,0.16101892551484873,0.07970835033802033,0.11772452435974548,0.05748088334715871,15.51300428781931,Low Potential
294,294,294,MEGHALAYA,East Garo Hills,317917,161223,156694,192147,126073,74216,288,24550,11518,62698,2368,1839,MEGHALAYA,EAST GARO HILLS,25.607616,90.614548,0.5280864170376105,0.3366596751679435,0.013808833382271814,0.06831475973340126,0.02659690937359746,0.15519564514390427,0.02804098462705517,14.30922263312453,Low Potential
